,rank,hour,min,name,job,jobtype,location,totalprice,count
0,24,8,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,8,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,8,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,9,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,9,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,9,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,9,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,10,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,10,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,10,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,10,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,11,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,11,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,11,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,11,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,12,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,12,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,12,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,12,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,13,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,13,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,13,30,Sven Flecha,IT Technician,Information Technology,2fast food,26.68,1
0,24,13,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,14,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,14,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,14,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,14,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,15,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,15,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,15,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,15,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,16,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,16,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,16,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,16,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,17,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,17,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,17,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,17,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,18,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,18,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,18,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,18,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,19,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,19,15,Sven Flecha,IT Technician,Information Technology,2fast food,39.29,1
0,24,19,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,19,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,20,0,Sven Flecha,IT Technician,Information Technology,2fast food,28.81,1
0,24,20,15,Sven Flecha,IT Technician,Information Technology,9auto,237.08,1
0,24,20,30,Sven Flecha,IT Technician,Information Technology,2fast food,35.05,1
0,24,20,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,21,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,21,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,21,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,21,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,22,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,22,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,22,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,22,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,23,0,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,23,15,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,23,30,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,24,23,45,Sven Flecha,IT Technician,Information Technology,null,0.0,1
0,25,0,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,0,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,0,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,0,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,1,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,1,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,1,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,1,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,2,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,2,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,2,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,2,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,3,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,3,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,3,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,3,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,4,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,4,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,4,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,4,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,5,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,5,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,5,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,5,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,6,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,6,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,6,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,6,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,7,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,7,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,7,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,7,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,8,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,8,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,8,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,8,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,9,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,9,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,9,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,9,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,10,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,10,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,10,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,10,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,11,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,11,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,11,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,11,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,12,0,Isande Borrasca,Drill Technician,Engineering,1coffee,6.17,1
0,25,12,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,12,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,12,45,Isande Borrasca,Drill Technician,Engineering,6hotel,107.51,1
0,25,13,0,Isande Borrasca,Drill Technician,Engineering,6hotel,197.41,1
0,25,13,15,Isande Borrasca,Drill Technician,Engineering,2fast food,56.74,1
0,25,13,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,13,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,14,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,14,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,14,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,14,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,15,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,15,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,15,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,15,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,16,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,16,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,16,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,16,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,17,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,17,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,17,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,17,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,18,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,18,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,18,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,18,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,19,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,19,15,Isande Borrasca,Drill Technician,Engineering,0restaurant,16.54,1
0,25,19,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,19,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,20,0,Isande Borrasca,Drill Technician,Engineering,0restaurant,15.02,1
0,25,20,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,20,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,20,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,21,0,Isande Borrasca,Drill Technician,Engineering,0restaurant,21.2,1
0,25,21,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,21,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,21,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,22,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,22,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,22,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,22,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,23,0,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,23,15,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,23,30,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,25,23,45,Isande Borrasca,Drill Technician,Engineering,null,0.0,1
0,26,0,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,0,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,0,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,0,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,1,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,1,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,1,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,1,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,2,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,2,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,2,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,2,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,3,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,3,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,3,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,3,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,4,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,4,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,4,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,4,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,5,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,5,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,5,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,5,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,6,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,6,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,6,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,6,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,7,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,7,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,7,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,7,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,8,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,8,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,8,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,8,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,9,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,9,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,9,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,9,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,10,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,10,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,10,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,10,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,11,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,11,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,11,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,11,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,12,0,Axel Calzas,Drill Technician,Engineering,1coffee,13.41,1
0,26,12,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,12,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,12,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,13,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,13,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,13,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,13,45,Axel Calzas,Drill Technician,Engineering,1coffee,27.05,1
0,26,14,0,Axel Calzas,Drill Technician,Engineering,1coffee,8.01,1
0,26,14,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,14,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,14,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,15,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,15,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,15,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,15,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,16,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,16,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,16,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,16,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,17,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,17,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,17,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,17,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,18,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,18,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,18,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,18,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,19,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,19,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,19,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,19,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,20,0,Axel Calzas,Drill Technician,Engineering,0restaurant,20.17,1
0,26,20,15,Axel Calzas,Drill Technician,Engineering,0restaurant,70.68,1
0,26,20,30,Axel Calzas,Drill Technician,Engineering,0restaurant,26.8,1
0,26,20,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,21,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,21,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,21,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,21,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,22,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,22,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,22,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,22,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,23,0,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,23,15,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,23,30,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,26,23,45,Axel Calzas,Drill Technician,Engineering,null,0.0,1
0,27,0,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,0,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,0,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,0,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,1,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,1,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,1,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,1,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,2,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,2,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,2,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,2,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,3,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,3,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,3,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,3,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,4,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,4,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,4,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,4,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,5,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,5,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,5,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,5,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,6,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,6,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,6,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,6,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,7,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,7,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,7,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,7,45,Kare Orilla,Drill Technician,Engineering,1coffee,11.38,1
0,27,8,0,Kare Orilla,Drill Technician,Engineering,1coffee,65.68,1
0,27,8,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,8,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,8,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,9,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,9,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,9,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,9,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,10,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,10,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,10,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,10,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,11,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,11,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,11,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,11,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,12,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,12,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,12,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,12,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,13,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,13,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,13,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,13,45,Kare Orilla,Drill Technician,Engineering,2fast food,36.33,1
0,27,14,0,Kare Orilla,Drill Technician,Engineering,0restaurant,16.12,1
0,27,14,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,14,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,14,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,15,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,15,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,15,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,15,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,16,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,16,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,16,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,16,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,17,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,17,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,17,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,17,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,18,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,18,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,18,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,18,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,19,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,19,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,19,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,19,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,20,0,Kare Orilla,Drill Technician,Engineering,1coffee,19.02,1
0,27,20,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,20,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,20,45,Kare Orilla,Drill Technician,Engineering,1coffee,32.83,1
0,27,21,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,21,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,21,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,21,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,22,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,22,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,22,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,22,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,23,0,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,23,15,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,23,30,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,27,23,45,Kare Orilla,Drill Technician,Engineering,null,0.0,1
0,28,0,0,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,0,15,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,0,30,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,0,45,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,1,0,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,1,15,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,1,30,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,1,45,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,2,0,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,2,15,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,2,30,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,2,45,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,3,0,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,3,15,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,3,30,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,3,45,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,4,0,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,4,15,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,4,30,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,4,45,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,5,0,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,5,15,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,5,30,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,5,45,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,6,0,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,6,15,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,6,30,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,6,45,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,7,0,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,7,15,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
0,28,7,30,Elsa Orilla,Drill Technician,Engineering,null,0.0,1
